Annotation	lhs	op	rhs	Cov_Smooth	Z_smooth	Enrichment	Enrichment_SE	Enrichment_p_value	Error	Warning	target_parameter	est	SE	Fixed_Enrich	annotation_raw	annotation_key	annotation_basename	annotation_class	published_label	is_nonbase	alpha_168	alpha_155	Bonferroni_significant_168	Bonferroni_significant_155	Annotation_model_warning	Annotation_model_error	alpha_984	Bonferroni_significant_984	QC_warning_free	Bonferroni_significant_984_warning_free
MAFbin6L2	F_INT	~~	SCZ_PGC	0.0004555057663532	0.385666922344159				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_PGC				MAFbin6L2	MAFbin6	MAFbin6L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
MAFbin7L2	F_INT	~~	SCZ_PGC	0.0009669896329175	0.927371376789053	1.15008612585892	0.187157260382603	0.211298110312648	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_INT~~SCZ_PGC				MAFbin7L2	MAFbin7	MAFbin7L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
MAFbin8L2	F_INT	~~	SCZ_PGC	0.0001192786812402	0.303235534581447	0.958049340397629	0.214762701046139	0.577434627656969	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				MAFbin8L2	MAFbin8	MAFbin8L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
MAFbin9L2	F_INT	~~	SCZ_PGC	0.000405947985995	0.493011158906194	1.6889476138246	0.228210292406786	0.0012684059255504	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				MAFbin9L2	MAFbin9	MAFbin9L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
MAFbin10L2	F_INT	~~	SCZ_PGC	0.0011500562259995	0.894354986160682	1.30984038562116	0.231343573574618	0.0902351516878527	0.0	0	F_INT~~SCZ_PGC				MAFbin10L2	MAFbin10	MAFbin10L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
synonymousL2	F_INT	~~	SCZ_PGC	0.0023042794132926	1.53381400287379	10.5803180583904	8.01376721579274	0.115949294698191	0.0	0	F_INT~~SCZ_PGC				synonymousL2	synonymous	synonymousL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
non_synonymousL2	F_INT	~~	SCZ_PGC	0.0038603365209715	1.9326560131179				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_PGC				non_synonymousL2	non_synonymous	non_synonymousL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Conserved_Vertebrate_phastCons46wayL2	F_INT	~~	SCZ_PGC	0.0025618430720753	1.21851881667094	8.57966879321556	1.60087154720936	1.09682148613511e-06	0.0	0	F_INT~~SCZ_PGC				Conserved_Vertebrate_phastCons46wayL2	Conserved_Vertebrate_phastCons46way	Conserved_Vertebrate_phastCons46wayL2	baseline		True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Conserved_Mammal_phastCons46wayL2	F_INT	~~	SCZ_PGC	0.0015906496611494	0.959379974568477	9.97070446915297	2.29642626163769	4.68453407127828e-05	0.0	0	F_INT~~SCZ_PGC				Conserved_Mammal_phastCons46wayL2	Conserved_Mammal_phastCons46way	Conserved_Mammal_phastCons46wayL2	baseline		True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Conserved_Primate_phastCons46wayL2	F_INT	~~	SCZ_PGC	0.0018023522184431	0.915056725092975	13.1049077242748	2.28242106262486	5.67896527562255e-08	0.0	0	F_INT~~SCZ_PGC				Conserved_Primate_phastCons46wayL2	Conserved_Primate_phastCons46way	Conserved_Primate_phastCons46wayL2	baseline		True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
BivFlnkL2	F_INT	~~	SCZ_PGC	0.0005076276028514	1.34649825530455				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_PGC				BivFlnkL2	BivFlnk	BivFlnkL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Human_Promoter_VillarL2	F_INT	~~	SCZ_PGC	0.0016131632585104	1.12223328815639				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_PGC				Human_Promoter_VillarL2	Human_Promoter_Villar	Human_Promoter_VillarL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Human_Enhancer_VillarL2	F_INT	~~	SCZ_PGC	0.0015638517882161	1.14148531695399	2.71587205015026	0.496136139751051	0.0002716261922371	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_INT~~SCZ_PGC				Human_Enhancer_VillarL2	Human_Enhancer_Villar	Human_Enhancer_VillarL2	baseline		True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	False	False	False
Ancient_Sequence_Age_Human_PromoterL2	F_INT	~~	SCZ_PGC	0.0003287332591455	1.37555605766172	6.45814062367964	3.25463183616975	0.046767544926576	0.0	0	F_INT~~SCZ_PGC				Ancient_Sequence_Age_Human_PromoterL2	Ancient_Sequence_Age_Human_Promoter	Ancient_Sequence_Age_Human_PromoterL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Ancient_Sequence_Age_Human_EnhancerL2	F_INT	~~	SCZ_PGC	0.003504797560559	1.65792602715136	10.6479888908401	3.2395119630187	0.0014496250119351	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_INT~~SCZ_PGC				Ancient_Sequence_Age_Human_EnhancerL2	Ancient_Sequence_Age_Human_Enhancer	Ancient_Sequence_Age_Human_EnhancerL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Human_Promoter_Villar_ExACL2	F_INT	~~	SCZ_PGC	0.0006255098946711	1.20271764783047	10.2906426657855	3.07718481199298	0.0012672072629578	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Human_Promoter_Villar_ExACL2	Human_Promoter_Villar_ExAC	Human_Promoter_Villar_ExACL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Franke.13.	F_INT	~~	SCZ_PGC	0.002698278221521	0.952680890491444	1.67654270330309	0.240391715362703	0.0024439167639245	0.0	0	F_INT~~SCZ_PGC				Franke.13.	Franke.13.	Franke.13.	expression	Brain Stem	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.14.	F_INT	~~	SCZ_PGC	0.0027654529600308	0.840589401545504	1.75059683589269	0.249430040758676	0.0013094764682226	0.0	0	F_INT~~SCZ_PGC				Franke.14.	Franke.14.	Franke.14.	expression	Whole Brain	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.31.	F_INT	~~	SCZ_PGC	0.0014396331109608	0.84699715722659	1.20862476647712	0.216564882237128	0.167689444213507	0.0	0	F_INT~~SCZ_PGC				Franke.31.	Franke.31.	Franke.31.	expression	Epidermis	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.39.	F_INT	~~	SCZ_PGC	0.0015340809308177	0.778565913260909	1.24628670722321	0.212656564622532	0.123402846673033	0.0	0	F_INT~~SCZ_PGC				Franke.39.	Franke.39.	Franke.39.	expression	Fibroblasts	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.30.	F_INT	~~	SCZ_PGC	0.0016124704954196	0.909716018954783	1.27743421247471	0.240969583375989	0.124799357393044	0.0	0	F_INT~~SCZ_PGC				Franke.30.	Franke.30.	Franke.30.	expression	Epithelial Cells	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.147.	F_INT	~~	SCZ_PGC	0.0013390571650117	0.754361140761138	1.26184285757911	0.218801326104932	0.115708803727604	0.0	0	F_INT~~SCZ_PGC				Franke.147.	Franke.147.	Franke.147.	expression	Embryoid Bodies	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.1.	F_INT	~~	SCZ_PGC	0.0017518557345808	0.68759234439361	1.25207923418022	0.215325112404686	0.120861443226396	0.0	0	F_INT~~SCZ_PGC				GTEx.1.	GTEx.1.	GTEx.1.	expression	Adipose Subcutaneous	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.8.	F_INT	~~	SCZ_PGC	0.0030124860906177	0.899276672893501	1.52099773933118	0.212300913410629	0.0070628037783492	0.0	0	F_INT~~SCZ_PGC				GTEx.8.	GTEx.8.	GTEx.8.	expression	Amygdala	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.9.	F_INT	~~	SCZ_PGC	0.002846819584011	0.819752052453827	1.56954145770719	0.212589776641723	0.0036914223410126	0.0	0	F_INT~~SCZ_PGC				GTEx.9.	GTEx.9.	GTEx.9.	expression	Cingulate Cortex	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.10.	F_INT	~~	SCZ_PGC	0.0028020659933439	0.875552399446259	1.55402223236047	0.218903913313236	0.0056886385724525	0.0	0	F_INT~~SCZ_PGC				GTEx.10.	GTEx.10.	GTEx.10.	expression	Caudate	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.11.	F_INT	~~	SCZ_PGC	0.0020842071487621	0.688609545645212	1.588651183931	0.227956441233518	0.0049072572680296	0.0	0	F_INT~~SCZ_PGC				GTEx.11.	GTEx.11.	GTEx.11.	expression	Cerebellar Hemispher	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.12.	F_INT	~~	SCZ_PGC	0.0021794827237458	0.735868137761171	1.60782186306768	0.222567357539545	0.003157536389251	0.0	0	F_INT~~SCZ_PGC				GTEx.12.	GTEx.12.	GTEx.12.	expression	Cerebellum	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.13.	F_INT	~~	SCZ_PGC	0.0028529091756667	0.831176902768933	1.60333398625998	0.220710564723892	0.003132322677224	0.0	0	F_INT~~SCZ_PGC				GTEx.13.	GTEx.13.	GTEx.13.	expression	Cortex	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.14.	F_INT	~~	SCZ_PGC	0.0028145240773693	0.804367128549323	1.57036092575804	0.215282070274357	0.0040321512231553	0.0	0	F_INT~~SCZ_PGC				GTEx.14.	GTEx.14.	GTEx.14.	expression	Frontal Cortex	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.15.	F_INT	~~	SCZ_PGC	0.0031818628957004	0.931993544257991	1.49188224992825	0.215475239526863	0.0112217087154432	0.0	0	F_INT~~SCZ_PGC				GTEx.15.	GTEx.15.	GTEx.15.	expression	Hippocampus	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.16.	F_INT	~~	SCZ_PGC	0.0031248172578347	0.959204345766229	1.47546675656715	0.209589912304415	0.0116476258810198	0.0	0	F_INT~~SCZ_PGC				GTEx.16.	GTEx.16.	GTEx.16.	expression	Hypothalamus	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.17.	F_INT	~~	SCZ_PGC	0.0026054745120465	0.801342107508905	1.54160308482981	0.216341017721423	0.0061491183804887	0.0	0	F_INT~~SCZ_PGC				GTEx.17.	GTEx.17.	GTEx.17.	expression	Nucleus Accumbens	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.18.	F_INT	~~	SCZ_PGC	0.0028866968584298	0.898246883542066	1.57572979578132	0.218726224624563	0.0042417737182472	0.0	0	F_INT~~SCZ_PGC				GTEx.18.	GTEx.18.	GTEx.18.	expression	Putamen	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.19.	F_INT	~~	SCZ_PGC	0.0035909161874511	1.1918722570638	1.34448000306908	0.217899752929523	0.0569492538351221	0.0	0	F_INT~~SCZ_PGC				GTEx.19.	GTEx.19.	GTEx.19.	expression	Spinal Cord	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.20.	F_INT	~~	SCZ_PGC	0.0033062428625861	1.05794570207836	1.46870717607036	0.21495115080798	0.0146091430058436	0.0	0	F_INT~~SCZ_PGC				GTEx.20.	GTEx.20.	GTEx.20.	expression	Substantia Nigra	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.152.	F_INT	~~	SCZ_PGC	0.0020853583402986	1.0956654242761	1.15516485729835	0.214121787882287	0.234331233549846	0.0	0	F_INT~~SCZ_PGC				Franke.152.	Franke.152.	Franke.152.	expression	Endocrine Cells	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.40.	F_INT	~~	SCZ_PGC	0.0016477368284261	0.722399764878226	1.27767713167921	0.214983058362638	0.0982438119616447	0.0	0	F_INT~~SCZ_PGC				GTEx.40.	GTEx.40.	GTEx.40.	expression	Ovary	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.42.	F_INT	~~	SCZ_PGC	0.0015986919351405	0.711236909601761	1.21738105818372	0.207523342971238	0.147434120230235	0.0	0	F_INT~~SCZ_PGC				GTEx.42.	GTEx.42.	GTEx.42.	expression	Pituitary	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.49.	F_INT	~~	SCZ_PGC	0.0009998518172091	0.663178296492154	0.895762912080193	0.137998437206684	0.774980428569211	0.0	0	F_INT~~SCZ_PGC				GTEx.49.	GTEx.49.	GTEx.49.	expression	Testis	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.224.	F_INT	~~	SCZ_PGC	0.0011975333123274	0.761399680108502	2.09071465830651	0.490690999456599	0.0131141836710542	0.0	0	F_INT~~SCZ_PGC				Roadmap.224.	Roadmap.224.	Roadmap.224.	chromatin	Adipose Nuclei H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.60.	F_INT	~~	SCZ_PGC	0.0018829633302267	1.30375517553665	4.57622683629032	0.917432609336304	4.84789472607496e-05	0.0	0	F_INT~~SCZ_PGC				Roadmap.60.	Roadmap.60.	Roadmap.60.	chromatin	Angular Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.139.	F_INT	~~	SCZ_PGC	0.001743777098162	0.955430537276102	3.37507779129465	1.22172877978539	0.0259458974316451	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_INT~~SCZ_PGC				Roadmap.139.	Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.227.	F_INT	~~	SCZ_PGC	0.0017486412300502	0.998187448798432	4.91497685276537	1.18678972546998	0.0004855027453671	0.0	0	F_INT~~SCZ_PGC				Roadmap.227.	Roadmap.227.	Roadmap.227.	chromatin	Angular Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.315.	F_INT	~~	SCZ_PGC	0.0016272345023517	1.30667984867258	3.54599569121094	1.47537299567192	0.0422040839086754	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Roadmap.315.	Roadmap.315.	Roadmap.315.	chromatin	Angular Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.373.	F_INT	~~	SCZ_PGC	0.0033905608394373	1.79991374711383	2.85477937508389	1.44503798275429	0.0996496213817625	0.0	0	F_INT~~SCZ_PGC				Roadmap.373.	Roadmap.373.	Roadmap.373.	chromatin	Angular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.61.	F_INT	~~	SCZ_PGC	0.0003368566194875	0.337159807091631	3.32141120062454	0.781450327117949	0.0014858772985012	0.0	0	F_INT~~SCZ_PGC				Roadmap.61.	Roadmap.61.	Roadmap.61.	chromatin	Anterior Caudate H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.140.	F_INT	~~	SCZ_PGC	0.0025532785833483	1.04070050551222	2.21531431390838	0.953200716438259	0.10115770295467	0.0	0	F_INT~~SCZ_PGC				Roadmap.140.	Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.228.	F_INT	~~	SCZ_PGC	0.003939717991036	1.77244242563049	4.45001010806338	0.828673574564574	1.56845856190886e-05	0.0	0	F_INT~~SCZ_PGC				Roadmap.228.	Roadmap.228.	Roadmap.228.	chromatin	Anterior Caudate H3K4me1	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.316.	F_INT	~~	SCZ_PGC	0.0020726412904307	1.259735316364	3.22257754775058	1.19453598018751	0.0313989284918063	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Roadmap.316.	Roadmap.316.	Roadmap.316.	chromatin	Anterior Caudate H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.374.	F_INT	~~	SCZ_PGC	0.0022721682312653	0.973637083008369	2.75266139825224	1.32042841717351	0.0921976251567335	0.0	0	F_INT~~SCZ_PGC				Roadmap.374.	Roadmap.374.	Roadmap.374.	chromatin	Anterior Caudate H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.62.	F_INT	~~	SCZ_PGC	0.0020796644760034	1.07901984402601	4.06009765886568	0.963143062060655	0.0007435235156584	0.0	0	F_INT~~SCZ_PGC				Roadmap.62.	Roadmap.62.	Roadmap.62.	chromatin	Cingulate Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.141.	F_INT	~~	SCZ_PGC	0.0033780507075528	1.91279845285927	2.70054747728576	1.15534314059334	0.0705241862506824	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Roadmap.141.	Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.229.	F_INT	~~	SCZ_PGC	0.0005252296976412	0.25618126918839	3.62771999585455	0.826866305615753	0.0007416628207968	0.0	0	F_INT~~SCZ_PGC				Roadmap.229.	Roadmap.229.	Roadmap.229.	chromatin	Cingulate Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.317.	F_INT	~~	SCZ_PGC	0.0013387592225709	0.795146448306796	4.96347574490634	1.35611384635886	0.0017352103410705	0.0	0	F_INT~~SCZ_PGC				Roadmap.317.	Roadmap.317.	Roadmap.317.	chromatin	Cingulate Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.375.	F_INT	~~	SCZ_PGC	0.0020455751280131	1.0617693931854	3.34789035328984	1.33863789191082	0.0397204065473967	0.0	0	F_INT~~SCZ_PGC				Roadmap.375.	Roadmap.375.	Roadmap.375.	chromatin	Cingular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.65.	F_INT	~~	SCZ_PGC	0.0016653321376394	1.08799733105622	5.12135829018745	0.940382317653535	5.86245625308936e-06	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Roadmap.65.	Roadmap.65.	Roadmap.65.	chromatin	dLPFC H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.145.	F_INT	~~	SCZ_PGC	0.002088242678778	1.28468625123397	4.40373567455574	1.24584705622695	0.003146932012067	0.0	0	F_INT~~SCZ_PGC				Roadmap.145.	Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.233.	F_INT	~~	SCZ_PGC	0.0030383474011962	0.674408377665194	3.49641667789042	0.916650075658965	0.0032305621121501	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_PGC				Roadmap.233.	Roadmap.233.	Roadmap.233.	chromatin	dLPFC H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.321.	F_INT	~~	SCZ_PGC	0.0013666452783641	0.93396736935038				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_PGC				Roadmap.321.	Roadmap.321.	Roadmap.321.	chromatin	dLPFC H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
